wikipedia,imdb
471547,tt0118748
30406085,tt0222425
22644631,tt0087865
14471796,tt0062760
26652144,tt0060104
28540866,tt1705773
32068333,tt0166882
14059068,tt0093830
33002484,tt0230346
25349438,tt0461769
3078054,tt0087132
34847418,tt0069536
32770422,tt0006736
21328419,tt0380201
17326580,tt1000771
6947457,tt0250323
378439,tt0021622
14254136,tt0087803
3388331,tt0074710
14072560,tt0003073
24152572,tt0037636
26468256,tt1610528
17062305,tt1107838
11380132,tt0044060
25229253,tt0085410
34689870,tt1687221
4106202,tt0411265
26774022,tt0040541
19802671,tt1178197
4502702,tt0014284
19314109,tt0235076
9597226,tt0406661
24161285,tt0009247
31269872,tt0031634
24517862,tt0124185
31791137,tt0149705
36317398,tt2331066
20903269,tt0297781
5123115,tt0079986
22628915,tt0322902
4948144,tt0072674
29489928,tt0416026
10993682,tt0022307
32644830,tt1236371
23907889,tt0259466
19312326,tt0234858
30000,tt0075314
16648122,tt0115847
195776,tt0069332
31842522,tt1757937
12812790,tt0034433
36674310,tt0035107
13591257,tt0371902
725103,tt0117665
12037238,tt0035601
8605260,tt0053104
3779120,tt0466867
24062726,tt0029812
31763730,tt1360887
23659207,tt1241017
28021043,tt3005174
29602550,tt1781768
27960787,tt0030634
16830039,tt0013451
32613999,tt1748158
24491288,tt0016505
31189851,tt0015493
13441785,tt0945556
31764271,tt1623200
26430782,tt0029528
1197558,tt0037101
33038183,tt1753493
31025186,tt0037221
7758136,tt0096332
2294598,tt0030321
28178161,tt0179865
5158963,tt0106266
31915902,tt0454843
3025328,tt0134951
18152165,tt0116601
81100,tt0053221
26638009,tt1634329
6084956,tt0109758
2571385,tt0443543
2491582,tt0053459
5694982,tt0098482
17553916,tt0053884
28379680,tt0113191
3861685,tt0446059
9919476,tt0178968
24305708,tt0054646
1788713,tt0116308
33551500,tt0371712
29664619,tt1202569
5467648,tt0017893
35621790,tt0097017
34943174,tt1627883
30033656,tt0108109
21757474,tt0058673
11006751,tt0043778
154790,tt0043949
8421384,tt0133335
20183886,tt0293956
6264910,tt0140379
1529461,tt0038182
28838468,tt1096997
1245942,tt0051964
13281130,tt0138581
1071462,tt0105211
690993,tt0369226
34138054,tt0008763
12574857,tt0456320
26681712,tt0430157
23666598,tt0059491
7277391,tt0073338
18941522,tt0020103
32174295,tt0022369
28845648,tt0068303
27958557,tt0035603
26196430,tt0222143
5840102,tt0173081
15496261,tt0376182
1705380,tt0066540
26640437,tt0024774
30246546,tt0021431
26122958,tt1156531
29277341,tt0046960
26331478,tt11700252
436308,tt0139738
9720139,tt0194514
35080777,tt2441806
32043404,tt0250431
6139849,tt0317772
8135382,tt0121371
11076438,tt0140587
28379668,tt0110821
1396533,tt0120797
9720148,tt0070509
4441063,tt0091725
21201790,tt0018606
21836707,tt1296869
14347945,tt0221479
30965538,tt0038927
1815221,tt0314097
2493274,tt0119194
29925612,tt1696205
31875101,tt0081019
19655103,tt0021189
1925048,tt0404030
27516274,tt0103710
33426120,tt1033485
15380706,tt0217363
34529726,tt0014342
22355491,tt0065430
22787999,tt0023643
24504158,tt2243399
9997955,tt0299684
28887572,tt0278391
24572702,tt0017148
31219310,tt0216783
7467793,tt0415943
15553557,tt0012109
24485822,tt1270847
6242323,tt0393775
10891106,tt0158698
33153476,tt0168261
26024589,tt0193578
18250423,tt0000841
27070087,tt1132578
461657,tt0082252
31738418,tt1294161
35986782,tt0370255
2318071,tt0092578
14684012,tt0051001
18410798,tt0476958
28323656,tt1202539
1213838,tt0435761
29026550,tt1494812
9997971,tt0200606
23764921,tt0095839
26371114,tt1380190
14077231,tt1090665
20934648,tt0772181
25358590,tt0080066
32910742,tt1583421
31425029,tt0829184
6031889,tt0064403
8947921,tt0035020
25151312,tt0431729
5970848,tt0309292
26371694,tt0062096
28012395,tt0260726
22645082,tt0119751
24160944,tt0006645
26909159,tt0092210
11152666,tt0042681
28888376,tt0071709
24008933,tt0030168
21492573,tt1186366
33002471,tt0154846
28211412,tt0030569
844320,tt0064643
33002585,tt0390667
8936517,tt0092553
32377520,tt2404801
21086574,tt0039053
27289546,tt0028615
30296356,tt1504508
30761608,tt0085692
732971,tt0092337
30983701,tt0179359
18634911,tt0355174
23666724,tt0059799
16796383,tt1138457
7222016,tt0042757
28880973,tt0051629
26358395,tt0302531
23672869,tt1579540
7593644,tt0423453
2436421,tt0146455
30463556,tt1222698
23688035,tt0045055
13193885,tt0815241
8900331,tt0041293
5977601,tt0092225
24571525,tt0016616
23700068,tt0036642
25325943,tt0896811
2483859,tt0056315
23907643,tt0139460
21154518,tt1371096
27202754,tt0972921
20723352,tt0087300
1954206,tt0086618
10057676,tt0972857
5668453,tt0035884
18829649,tt1259227
28611525,tt0230792
859655,tt0023649
31155227,tt0254606
26370125,tt0213053
33002530,tt0234309
4954437,tt0369918
28611312,tt0219350
15532254,tt0870222
12841410,tt0004538
4282271,tt0094125
25340278,tt0067227
2649257,tt0032943
2280521,tt0112365
18591505,tt0080540
29823245,tt0050821
23700033,tt0036311
6717398,tt0284811
18133125,tt1178614
24229451,tt0493392
16271350,tt0897347
31580657,tt1788391
2179507,tt0111205
12555863,tt0093164
19080460,tt0048549
35323803,tt0144560
25903505,tt0198364
17756102,tt0116334
13569058,tt0013983
5144523,tt0090930
19037168,tt0287622
16686918,tt0349729
21907991,tt0138100
24213437,tt0108360
22381583,tt0066002
13434577,tt0005371
22516313,tt0407536
10539889,tt0109020
7063839,tt0064026
29473043,tt0155072
26270603,tt0058670
10150450,tt0071438
6326220,tt0831341
6061667,tt0053708
11376450,tt0129422
29144674,tt0041136
24574298,tt0058702
6313227,tt0074587
6647928,tt0093996
12914471,tt0270069
2502339,tt0118767
206879,tt0088170
2982138,tt0268437
11637110,tt0808331
21606232,tt0026713
7140871,tt0099252
2526818,tt0368314
16775343,tt1039905
35347454,tt0075962
1958896,tt0262396
20052746,tt1216279
5261356,tt0089997
9918847,tt0121184
20939043,tt0038760
22054422,tt2976152
4142291,tt0080544
35681063,tt2955542
27438728,tt0081331
26588096,tt1352712
22369786,tt0065663
32473665,tt0276031
24411083,tt0115478
16075597,tt0092173
6007108,tt0196708
29002980,tt0158765
34412932,tt0037590
19474206,tt0280035
1118829,tt0098067
2259349,tt0037691
14090920,tt0004132
32828250,tt0026244
2090208,tt0118641
4018516,tt0089091
15179446,tt0287085
19998694,tt0300902
30497863,tt0037386
16285552,tt0052619
11473235,tt0190526
7171896,tt0245826
9063572,tt0114726
448181,tt0357585
31843970,tt0037728
6158874,tt0415872
28327942,tt0033861
9878827,tt0059518
1624054,tt0033727
9916069,tt0052881
5351389,tt0416960
2295102,tt0041968
20297563,tt0030854
4808174,tt0094140
26131280,tt0255428
5016035,tt0014611
23748828,tt0095786
8708215,tt0171236
35531604,tt0064965
32456750,tt0231703
4292181,tt0127288
6258743,tt0387015
24482974,tt0005460
14809402,tt0010200
13331970,tt0305395
4946798,tt0080354
570350,tt0086859
31197100,tt0325476
11684516,tt0196635
23780420,tt0095443
12690211,tt0105916
13404329,tt0003163
30492799,tt0091179
21716172,tt0282141
13011909,tt0307152
28374378,tt0000069
12181304,tt0054653
11850569,tt0455142
18587615,tt0046750
14307697,tt0119668
28492632,tt0096391
32550884,tt0176583
21411176,tt1285245
21884311,tt1284592
37053582,tt1556193
1426689,tt0254718
10667864,tt0466391
27433395,tt0155801
15777230,tt0892767
4083283,tt0082511
14570672,tt0094955
35728900,tt0007226
23790971,tt0280356
1243901,tt0381966
22770420,tt0472119
15721024,tt0113851
9556492,tt0083789
14174605,tt0010580
31323882,tt0474942
18418022,tt0002278
11807176,tt0386421
14380010,tt0054452
25094002,tt0454679
25243118,tt0035755
18549292,tt0050882
33782073,tt1727506
26004331,tt0138126
31920874,tt0122648
22225351,tt0089529
4794105,tt0855752
18686620,tt1603817
11292083,tt0468452
1941591,tt0085615
10000030,tt0074640
22677641,tt0421051
25308603,tt0119762
20579741,tt0230263
36087811,tt0359962
23810745,tt1503178
10131149,tt0044404
30586621,tt0109784
3829229,tt0028945
23494455,tt0082539
24289979,tt0042298
4626291,tt0434050
20579777,tt0246848
12766755,tt0428303
31131246,tt0033074
18929130,tt0228157
18846797,tt0039391
8150793,tt0934320
21165146,tt0020942
20904216,tt0316733
13596002,tt0015620
21517630,tt0494712
2423428,tt0120399
27484104,tt4316178
25918103,tt0054051
1522227,tt0082479
29901263,tt0342101
5564470,tt0036262
10603679,tt0082153
36019569,tt1735898
472652,tt0112682
6180967,tt0161981
19200039,tt1262863
16156546,tt0048820
11021128,tt0470611
31155352,tt0254636
1609735,tt0078736
15739454,tt1094613
431014,tt0319061
3024239,tt0079891
11895033,tt0341455
9857693,tt0193802
11970651,tt0473188
4385591,tt0064397
8139230,tt0107177
19451320,tt0069287
33477303,tt0461642
20964763,tt0040683
1846703,tt0052717
27253733,tt0195898
13163993,tt0129794
30797258,tt0054053
22317310,tt0085695
12666780,tt0370933
32081072,tt0256788
18822912,tt0455584
7832924,tt6827584
3671146,tt0091867
4403446,tt0038108
32479272,tt0129931
23700011,tt0033543
207863,tt0099317
4980311,tt0085913
31105293,tt0074967
19505788,tt0052356
19419380,tt0049876
15233634,tt0790753
9005978,tt0205306
18634892,tt0039342
35340487,tt0012975
896925,tt0418038
34160201,tt0043264
3274109,tt0345543
14316283,tt0009434
13407499,tt0385515
12947954,tt0451639
10791564,tt0112919
18188896,tt0118213
16686522,tt0028767
23514165,tt1403981
12226500,tt0463947
35888695,tt0454578
33506410,tt1190074
3676609,tt0323930
15307603,tt0430202
2136164,tt0091991
19936740,tt1249294
8453956,tt0174268
8119585,tt0067601
24583444,tt1319067
33401569,tt0171932
11549218,tt0047450
3717847,tt0297814
30657783,tt0339835
36462854,tt0326103
1591848,tt0048484
30045070,tt0097029
5628441,tt0100645
2576644,tt0070683
13055771,tt0048475
21622740,tt1098226
18070632,tt0791150
31026150,tt0073023
73882,tt0015864
36180999,tt0151964
32089056,tt0123146
13919407,tt1102316
29195648,tt0056874
31158746,tt0309404
1278589,tt0419946
12596815,tt0446707
11143174,tt1411918
33768276,tt1676134
10514696,tt0308363
32453559,tt0047064
10234554,tt0103812
17490919,tt0045566
16593443,tt0071957
29389955,tt0112974
2711162,tt0038780
2966044,tt0117359
9619859,tt0043937
29110209,tt0353796
52055,tt0060672
24017717,tt0044549
24160634,tt0073096
25036476,tt9203184
1644364,tt0124718
20300024,tt0082822
18867292,tt0049892
26624825,tt0068256
5208575,tt0476803
1686017,tt0201798
24995014,tt0891562
27308175,tt0078384
13725846,tt0006296
24979450,tt0047072
29676497,tt0051749
2708485,tt0087432
27150879,tt0271347
13547387,tt0102741
28000445,tt0067887
8108210,tt0026848
10000038,tt0191167
25972529,tt0391165
29760347,tt0035316
785488,tt0052199
6004205,tt0164112
15470546,tt0235778
14313870,tt0009171
7813200,tt0114937
9226602,tt0237072
14852620,tt0178210
28222669,tt1588358
12489566,tt0050953
27800821,tt1541943
32133264,tt1799585
19069411,tt0015436
31026815,tt0243837
26749359,tt0028461
3177073,tt0139898
318810,tt0056801
882050,tt0093493
18076587,tt1024645
24240420,tt0112411
22799668,tt1358885
6512034,tt0033803
24027720,tt0028776
34327526,tt0041917
9521099,tt0117620
20378686,tt0230073
9811946,tt0036749
7290618,tt0322089
25685825,tt0060807
6659784,tt0093649
17957236,tt0004324
6795138,tt2373632
35654547,tt1402570
23687815,tt0159323
30097713,tt0372004
35157844,tt0167867
27230788,tt0197952
2780675,tt0069372
26146732,tt0036930
30775333,tt1422835
171550,tt0120402
25781444,tt0073698
33743642,tt1680305
18895191,tt0093831
21407801,tt0084264
17145800,tt0056818
8914059,tt0115631
9965466,tt0229024
31475926,tt2278120
29398338,tt0083931
6276851,tt0053672
28787913,tt0086219
33990481,tt0007787
14357050,tt0097155
31580228,tt0134955
29113636,tt0019098
14743458,tt1117394
20152280,tt0082893
19286375,tt0984243
29143572,tt0213716
26879862,tt0960066
468293,tt0107818
2473923,tt0067757
16291021,tt0156856
32456637,tt0058293
74825,tt0036968
23130290,tt0031175
25851476,tt0080843
16002873,tt0875034
16846937,tt0036375
103033,tt0079638
14155548,tt0035820
13902854,tt0865554
6012766,tt0229952
19334467,tt0164033
21321778,tt1390841
5348407,tt0458242
30351454,tt1946278
31046582,tt0176948
31943270,tt0021827
8559641,tt0117254
9627061,tt0068230
17578735,tt1174732
7011080,tt0069158
35565721,tt0231809
19816820,tt0034799
33338587,tt0100632
4131838,tt0048291
31323137,tt0171702
19772822,tt3171836
30965794,tt1531677
16166406,tt0319316
14319084,tt0009471
13937643,tt0777996
35316287,tt1648179
27525363,tt0071292
16295969,tt0046395
10358835,tt0076733
28615549,tt0022265
10855118,tt8479614
11141678,tt0319351
31962211,tt1719663
35492735,tt1956603
23576713,tt1543283
10061019,tt0034216
225476,tt0070903
26887624,tt0055522
28990896,tt1701218
13605555,tt0108359
14030436,tt1153546
12753066,tt0478510
35479680,tt0352533
31025103,tt0028605
26704454,tt0025539
555629,tt0082136
3227113,tt0033355
4390986,tt0284478
6159020,tt0183892
9912068,tt0197986
28467391,tt0056958
16166424,tt6539198
31837623,tt0373422
17934960,tt0183808
28330202,tt0170597
18940456,tt0198027
20941736,tt0090895
19116001,tt0255980
12582464,tt0166124
19286448,tt1475372
20453746,tt0050287
31322561,tt0046691
3325355,tt0109447
28609058,tt0317091
18529541,tt0114651
11795690,tt0105480
11141693,tt8702662
16295940,tt0047447
21054834,tt1342408
31322774,tt0230696
16880343,tt0082404
4512657,tt0433674
6255352,tt0478216
9085708,tt0025915
32040264,tt1781874
2558669,tt0374345
33608328,tt0117135
3306716,tt0259685
19216464,tt0061380
2434141,tt0105963
19100162,tt0375824
10160111,tt0101518
24158467,tt0067521
3790323,tt0078467
20904572,tt0379253
33580132,tt1897941
28059853,tt0031690
21083463,tt0128915
3306709,tt0213565
4415958,tt0296845
13899262,tt0043405
13036912,tt0270403
24222883,tt0029303
28992601,tt0046179
35739774,tt0019320
10934699,tt0100728
1566225,tt0206036
15365583,tt0262415
28715960,tt0099401
27787885,tt0059100
26932731,tt0049229
5497021,tt0478988
34742022,tt0088661
28913625,tt0055149
22945659,tt0079392
30125325,tt4327690
27371379,tt0284849
2585161,tt0080212
29536294,tt0099450
20546312,tt0105805
33548277,tt0017574
15742802,tt0044497
12191850,tt0021225
25714056,tt0011981
31193,tt0066434
10624500,tt0110782
34525346,tt0015435
17355938,tt0017329
13152933,tt0137980
35765030,tt2393775
4717522,tt0035896
2216208,tt0106926
28934114,tt0066639
34971469,tt2088714
20144137,tt0034278
22338916,tt0070854
6030578,tt0487116
10000067,tt0193784
129444,tt0097239
4082379,tt0077315
1141596,tt0099763
18598592,tt0026671
3027912,tt0118702
25964342,tt0126387
10159500,tt0222763
33945695,tt0109064
18693350,tt0028447
31131601,tt0221674
15447596,tt0906548
17646903,tt0089820
4260440,tt0058615
133462,tt0101414
5904996,tt1045898
19806450,tt0061838
15684884,tt0007165
25829124,tt0087956
3831834,tt0099615
30232715,tt0193850
21448519,tt0050507
11649150,tt0155570
5706283,tt0091428
22217327,tt0091284
18238051,tt0120014
26117532,tt0029789
9741865,tt0454589
10815301,tt0198791
10624481,tt0400186
11197989,tt0294929
18095873,tt0006224
5131728,tt0234622
8608738,tt0077636
1908968,tt0075824
15632843,tt0099484
9086358,tt0024448
31156425,tt0156003
31029172,tt0180214
970846,tt0060472
33760468,tt1408425
28207941,tt0022800
15288104,tt0074475
22532807,tt0003694
31026767,tt0233457
26910762,tt0029634
26505302,tt1372686
34317120,tt0041787
33683020,tt2171454
5257371,tt0060814
2002104,tt0082495
18287983,tt0293758
28105466,tt0039600
28352261,tt0080314
25625963,tt2022521
600820,tt0094824
5538547,tt0029201
18143039,tt0007955
7624920,tt0959328
10172363,tt0121565
28330200,tt0086319
35884684,tt0075256
23890098,tt0100757
32987392,tt0343833
1721159,tt0072081
33899590,tt0024928
29425225,tt0123933
14091275,tt0006086
9163563,tt0823451
3685714,tt0084935
12681831,tt0050255
9689365,tt0166737
1711622,tt0055623
33963797,tt0357315
33017458,tt0007462
36805927,tt2158686
12283093,tt0190938
8862866,tt0336325
33465549,tt0385703
13065781,tt0089012
18571533,tt0965413
23999188,tt0038842
26911347,tt0031323
2882838,tt0276935
13413539,tt0758753
1992837,tt0041178
31875713,tt1407085
2324841,tt0089239
706713,tt0151121
2527116,tt0051365
7625915,tt0139491
3261506,tt0112934
2282239,tt0065036
16007103,tt0435710
16469085,tt1186369
14820870,tt0208256
27208124,tt0076125
17759441,tt0289586
23118363,tt0153998
25705402,tt0213696
27509259,tt0093765
34281838,tt2401225
2918524,tt0089981
6707181,tt0235280
3876620,tt0074119
22643902,tt0053421
9767412,tt0390846
25002616,tt0349882
33743516,tt1727300
34858799,tt0320395
8664385,tt0358345
27420718,tt1074652
28010622,tt0113594
10791868,tt0186844
3861641,tt0220806
2219632,tt0057134
19496993,tt0042842
2210683,tt0049378
17747518,tt0115007
10587298,tt0098625
24003709,tt0103949
5296999,tt0079807
75266,tt0039689
9857606,tt0188556
3824986,tt0390205
23170959,tt0037943
10791871,tt0273760
16861586,tt0337613
21606161,tt0046031
16621128,tt0026008
20904423,tt0230680
13720824,tt0004191
23666695,tt0059741
15114980,tt0115482
31029200,tt0179972
21564646,tt0109705
1512171,tt0422093
1031735,tt0058604
4857391,tt0385568
22964839,tt1333634
22638611,tt0476560
31323094,tt0051611
19715,tt0212346
32074204,tt0145661
32873885,tt1819656
27757636,tt0063246
28062733,tt0081553
1177776,tt0234588
25827694,tt0379576
25507665,tt1049956
3328529,tt0095654
9308910,tt0088213
5102319,tt0452702
4415961,tt0300069
33215621,tt0149773
2743231,tt0291213
5136480,tt0099587
5878470,tt0032832
29823425,tt0053307
14939660,tt1520841
20581411,tt0176216
18128222,tt0007188
3990450,tt0460810
3793519,tt0195234
9857620,tt0178386
12010127,tt1037156
21694106,tt00238893
24140083,tt0263191
349221,tt0097766
7260653,tt0035529
9513537,tt0112738
3782305,tt0045267
18328807,tt0071130
28074912,tt0020900
17120757,tt0122642
4379692,tt0068370
32769696,tt8343742
14322780,tt0414211
36057315,tt0141753
5406983,tt1899196
31156379,tt0277213
20432133,tt1307989
23146878,tt1033472
32958727,tt0086446
10574015,tt0399365
9993328,tt0122055
5870290,tt0348896
24582682,tt0017800
24196436,tt0266303
12856014,tt0248420
10867838,tt0107779
16489478,tt1483773
27518188,tt0213855
31723862,tt0281567
9993380,tt0189010
3175656,tt0104237
24616104,tt0308417
9974516,tt0065989
3291573,tt0016123
4742601,tt0458465
35734387,tt1836838
35643167,tt2967578
36724042,tt0313597
14709912,tt0758799
12063351,tt0053374
34509089,tt0001467
10056427,tt0182336
9285648,tt0029442
15573998,tt0014079
14615908,tt0048660
35896860,tt1122863
26348250,tt1684872
1851648,tt0297753
7424807,tt0246083
17093666,tt0110231
15607591,tt0283999
7424163,tt0903013
22643597,tt0025447
33410560,tt1815586
35208949,tt1874633
3723140,tt0064040
28990990,tt0020023
20063172,tt1169152
2983487,tt0370032
12204227,tt0114618
34254522,tt7860778
18676748,tt0167250
14574177,tt0004434
10131299,tt0049842
32644906,tt0055099
9857973,tt0123016
2553430,tt0010057
8020626,tt0159127
16992531,tt0276587
24611221,tt1661031
1831039,tt0086443
31676805,tt1615065
3936686,tt0494187
14015304,tt0087736
17371194,tt0025019
9107343,tt0408837
28097120,tt0081787
12743934,tt0079308
9023277,tt0381911
31155824,tt0257832
13985235,tt0864326
20541493,tt1236370
5795788,tt0499556
34255620,tt0039487
3251133,tt0455499
33447386,tt1149379
32898313,tt1900893
23069508,tt1121977
27749858,tt0289668
31466467,tt6056976
28148776,tt0061029
20912988,tt0045847
28467674,tt0187431
23591224,tt0259296
3724539,tt0035521
7128657,tt0784972
32719069,tt0030128
30768237,tt0028324
32741807,tt1228915
10659691,tt0055602
4400660,tt0240879
31391105,tt1252298
33398642,tt1634022
16457387,tt0025094
7922764,tt0101136
9152153,tt0316023
35702527,tt0011113
17552066,tt0062341
1603666,tt0162243
23687452,tt0223126
